time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,fng_classification,fng,trend_date,bitcoin,ethereum,xrp,bitcoin_crash,bitcoin_trust
8/31/2024 0:01,9/1/2024 0:01,8/31/2024 0:01,8/31/2024 23:59,0.04272,0.043,0.042,0.043,29,Fear,8/31/2024,13,17,2,0,0
9/1/2024 0:01,9/2/2024 0:01,9/1/2024 0:01,9/1/2024 23:59,0.04262,0.043,0.042,0.042,26,Fear,9/1/2024,14,16,3,0,0
9/2/2024 0:01,9/3/2024 0:01,9/2/2024 0:01,9/2/2024 23:59,0.04235,0.043,0.042,0.043,26,Fear,9/2/2024,13,19,3,0,0
9/3/2024 0:01,9/4/2024 0:01,9/3/2024 0:01,9/3/2024 23:59,0.04291,0.043,0.042,0.042,26,Fear,9/3/2024,15,19,3,6,17
9/4/2024 0:01,9/5/2024 0:01,9/4/2024 0:01,9/4/2024 23:59,0.04219,0.043,0.041,0.042,27,Fear,9/4/2024,15,20,3,7,0
9/5/2024 0:01,9/6/2024 0:01,9/5/2024 0:01,9/5/2024 23:59,0.04226,0.042,0.042,0.042,29,Fear,9/5/2024,15,19,3,8,0
9/6/2024 0:01,9/7/2024 0:01,9/6/2024 0:01,9/6/2024 23:59,0.04217,0.043,0.041,0.041,22,Extreme Fear,9/6/2024,16,23,3,0,0
9/7/2024 0:01,9/8/2024 0:01,9/7/2024 0:01,9/7/2024 23:59,0.04124,0.042,0.041,0.042,23,Extreme Fear,9/7/2024,14,20,2,0,0
9/8/2024 0:01,9/9/2024 0:01,9/8/2024 0:01,9/8/2024 23:59,0.04198,0.042,0.042,0.042,29,Fear,9/8/2024,13,18,2,0,0
9/9/2024 0:01,9/10/2024 0:01,9/9/2024 0:01,9/9/2024 23:58,0.04187,0.042,0.041,0.041,26,Fear,9/9/2024,15,19,2,0,0
9/10/2024 0:01,9/11/2024 0:01,9/10/2024 0:01,9/10/2024 23:59,0.04135,0.042,0.041,0.041,33,Fear,9/10/2024,13,19,2,0,0
9/11/2024 0:01,9/12/2024 0:01,9/11/2024 0:01,9/11/2024 23:59,0.04143,0.041,0.041,0.041,37,Fear,9/11/2024,16,20,2,0,0
9/12/2024 0:01,9/13/2024 0:01,9/12/2024 0:01,9/12/2024 23:59,0.04082,0.041,0.04,0.041,31,Fear,9/12/2024,13,19,4,0,19
9/13/2024 0:01,9/14/2024 0:01,9/13/2024 0:01,9/13/2024 23:59,0.04063,0.041,0.04,0.04,32,Fear,9/13/2024,13,20,4,0,0
9/14/2024 0:01,9/15/2024 0:01,9/14/2024 0:01,9/14/2024 23:59,0.04033,0.041,0.04,0.04,50,Neutral,9/14/2024,12,18,3,0,0
9/15/2024 0:01,9/16/2024 0:01,9/15/2024 0:01,9/15/2024 23:59,0.04031,0.04,0.039,0.039,51,Neutral,9/15/2024,12,14,3,0,0
9/16/2024 0:01,9/17/2024 0:01,9/16/2024 0:01,9/16/2024 23:59,0.03917,0.04,0.039,0.039,39,Fear,9/16/2024,13,18,3,0,23
9/17/2024 0:01,9/18/2024 0:01,9/17/2024 0:01,9/17/2024 23:59,0.03944,0.039,0.039,0.039,33,Fear,9/17/2024,15,20,3,0,0
9/18/2024 0:01,9/19/2024 0:01,9/18/2024 0:01,9/18/2024 23:59,0.03883,0.039,0.038,0.038,45,Fear,9/18/2024,17,21,3,0,28
9/19/2024 0:01,9/20/2024 0:01,9/19/2024 0:01,9/19/2024 23:59,0.03845,0.039,0.038,0.039,49,Neutral,9/19/2024,20,23,4,0,0
9/20/2024 0:01,9/21/2024 0:01,9/20/2024 0:01,9/20/2024 23:59,0.03916,0.041,0.039,0.041,54,Neutral,9/20/2024,17,22,3,0,0
9/21/2024 0:01,9/22/2024 0:01,9/21/2024 0:01,9/21/2024 23:59,0.04053,0.041,0.04,0.041,54,Neutral,9/21/2024,13,16,3,0,0
9/22/2024 0:01,9/23/2024 0:01,9/22/2024 0:01,9/22/2024 23:59,0.04125,0.042,0.04,0.041,52,Neutral,9/22/2024,13,16,3,0,0
9/23/2024 0:01,9/24/2024 0:01,9/23/2024 0:01,9/23/2024 23:59,0.04059,0.042,0.041,0.042,50,Neutral,9/23/2024,15,22,3,0,29
9/24/2024 0:01,9/25/2024 0:01,9/24/2024 0:01,9/24/2024 23:59,0.04179,0.042,0.041,0.041,54,Neutral,9/24/2024,15,18,3,0,33
9/25/2024 0:01,9/26/2024 0:01,9/25/2024 0:01,9/25/2024 23:59,0.04129,0.041,0.041,0.041,59,Greed,9/25/2024,14,16,3,0,21
9/26/2024 0:01,9/27/2024 0:01,9/26/2024 0:01,9/26/2024 23:59,0.04085,0.041,0.04,0.04,50,Neutral,9/26/2024,16,21,3,0,0
9/27/2024 0:01,9/28/2024 0:01,9/27/2024 0:01,9/27/2024 23:59,0.04039,0.041,0.04,0.041,61,Greed,9/27/2024,17,19,3,0,0
9/28/2024 0:01,9/29/2024 0:01,9/28/2024 0:01,9/28/2024 23:59,0.04097,0.041,0.04,0.041,64,Greed,9/28/2024,13,14,4,0,0
9/29/2024 0:01,9/30/2024 0:01,9/29/2024 0:01,9/29/2024 23:59,0.04062,0.041,0.04,0.041,63,Greed,9/29/2024,13,16,5,0,0
9/30/2024 0:01,10/1/2024 0:01,9/30/2024 0:01,9/30/2024 23:59,0.04051,0.041,0.04,0.041,61,Greed,9/30/2024,14,16,5,0,0
10/1/2024 0:01,10/2/2024 0:01,10/1/2024 0:01,10/1/2024 23:59,0.04108,0.042,0.04,0.04,50,Neutral,10/1/2024,14,17,4,0,0
10/2/2024 0:01,10/3/2024 0:01,10/2/2024 0:01,10/2/2024 23:59,0.04026,0.04,0.039,0.039,42,Fear,10/2/2024,14,15,4,0,0
10/3/2024 0:01,10/4/2024 0:01,10/3/2024 0:01,10/3/2024 23:59,0.03899,0.039,0.038,0.039,37,Fear,10/3/2024,14,17,5,0,0
10/4/2024 0:01,10/5/2024 0:01,10/4/2024 0:01,10/4/2024 23:59,0.03869,0.039,0.039,0.039,41,Fear,10/4/2024,13,15,4,8,0
10/5/2024 0:01,10/6/2024 0:01,10/5/2024 0:01,10/5/2024 23:59,0.03889,0.039,0.039,0.039,49,Neutral,10/5/2024,12,13,3,0,0
10/6/2024 0:01,10/7/2024 0:01,10/6/2024 0:01,10/6/2024 23:59,0.03891,0.039,0.039,0.039,50,Neutral,10/6/2024,11,11,2,0,0
10/7/2024 0:01,10/8/2024 0:01,10/7/2024 0:01,10/7/2024 23:59,0.03884,0.039,0.039,0.039,50,Neutral,10/7/2024,13,14,3,0,33
10/8/2024 0:01,10/9/2024 0:01,10/8/2024 0:01,10/8/2024 23:59,0.03893,0.039,0.039,0.039,49,Neutral,10/8/2024,14,14,3,0,0
10/9/2024 0:01,10/10/2024 0:01,10/9/2024 0:01,10/9/2024 23:59,0.03927,0.04,0.039,0.039,49,Neutral,10/9/2024,15,15,2,0,0
10/10/2024 0:01,10/11/2024 0:01,10/10/2024 0:01,10/10/2024 23:59,0.0391,0.04,0.039,0.04,39,Fear,10/10/2024,13,14,3,0,0
10/11/2024 0:01,10/12/2024 0:01,10/11/2024 0:01,10/11/2024 23:59,0.03955,0.04,0.039,0.039,32,Fear,10/11/2024,14,15,3,0,0
10/12/2024 0:01,10/13/2024 0:01,10/12/2024 0:01,10/12/2024 23:59,0.03901,0.039,0.039,0.039,49,Neutral,10/12/2024,12,12,2,0,0
10/13/2024 0:01,10/14/2024 0:01,10/13/2024 0:01,10/13/2024 23:59,0.03918,0.039,0.039,0.039,50,Neutral,10/13/2024,11,10,2,0,0
10/14/2024 0:01,10/15/2024 0:01,10/14/2024 0:01,10/14/2024 23:59,0.03927,0.04,0.039,0.04,48,Neutral,10/14/2024,15,17,3,0,18
10/15/2024 0:01,10/16/2024 0:01,10/15/2024 0:01,10/15/2024 23:59,0.0398,0.04,0.039,0.039,65,Greed,10/15/2024,15,17,3,0,0
10/16/2024 0:01,10/17/2024 0:01,10/16/2024 0:01,10/16/2024 23:59,0.03887,0.039,0.038,0.039,73,Greed,10/16/2024,15,16,3,0,0
10/17/2024 0:01,10/18/2024 0:01,10/17/2024 0:01,10/17/2024 23:59,0.03862,0.039,0.039,0.039,71,Greed,10/17/2024,14,16,3,0,22
10/18/2024 0:01,10/19/2024 0:01,10/18/2024 0:01,10/18/2024 23:59,0.03864,0.039,0.038,0.039,73,Greed,10/18/2024,15,18,3,0,33
10/19/2024 0:01,10/20/2024 0:01,10/19/2024 0:01,10/19/2024 23:59,0.0386,0.039,0.039,0.039,72,Greed,10/19/2024,13,16,3,0,27
10/20/2024 0:01,10/21/2024 0:01,10/20/2024 0:01,10/20/2024 23:59,0.03873,0.04,0.039,0.04,73,Greed,10/20/2024,12,16,2,10,21
10/21/2024 0:01,10/22/2024 0:01,10/21/2024 0:01,10/21/2024 23:59,0.0398,0.04,0.039,0.04,72,Greed,10/21/2024,15,18,3,0,25
10/22/2024 0:01,10/23/2024 0:01,10/22/2024 0:01,10/22/2024 23:59,0.03958,0.04,0.039,0.039,70,Greed,10/22/2024,14,15,3,0,22
10/23/2024 0:01,10/24/2024 0:01,10/23/2024 0:01,10/23/2024 23:59,0.03889,0.039,0.038,0.038,71,Greed,10/23/2024,13,16,3,0,0
10/24/2024 0:01,10/25/2024 0:01,10/24/2024 0:01,10/24/2024 23:59,0.03786,0.038,0.037,0.037,69,Greed,10/24/2024,14,16,3,0,0
10/25/2024 0:01,10/26/2024 0:01,10/25/2024 0:01,10/25/2024 23:59,0.03718,0.038,0.036,0.037,72,Greed,10/25/2024,14,16,2,0,0
10/26/2024 0:01,10/27/2024 0:01,10/26/2024 0:01,10/26/2024 23:59,0.03659,0.037,0.036,0.037,74,Greed,10/26/2024,12,14,2,0,0
10/27/2024 0:01,10/28/2024 0:01,10/27/2024 0:01,10/27/2024 23:59,0.037,0.037,0.037,0.037,72,Greed,10/27/2024,12,14,2,0,0
10/28/2024 0:01,10/29/2024 0:01,10/28/2024 0:01,10/28/2024 23:59,0.03687,0.037,0.036,0.037,72,Greed,10/28/2024,16,18,2,0,0
10/29/2024 0:01,10/30/2024 0:01,10/29/2024 0:01,10/29/2024 23:59,0.0367,0.037,0.036,0.036,77,Extreme Greed,10/29/2024,29,26,3,0,24
10/30/2024 0:01,10/31/2024 0:01,10/30/2024 0:01,10/30/2024 23:59,0.03627,0.038,0.036,0.037,77,Extreme Greed,10/30/2024,21,23,2,11,19
10/31/2024 0:01,11/1/2024 0:01,10/31/2024 0:01,10/31/2024 23:59,0.03675,0.037,0.036,0.036,75,Greed,10/31/2024,19,21,2,0,28
11/1/2024 0:01,11/2/2024 0:01,11/1/2024 0:01,11/1/2024 23:59,0.03583,0.036,0.036,0.036,72,Greed,11/1/2024,16,18,2,0,24
11/2/2024 0:01,11/3/2024 0:01,11/2/2024 0:01,11/2/2024 23:59,0.03614,0.036,0.036,0.036,74,Greed,11/2/2024,13,14,2,0,0
11/3/2024 0:01,11/4/2024 0:01,11/3/2024 0:01,11/3/2024 23:58,0.03596,0.036,0.036,0.036,70,Greed,11/3/2024,13,13,2,0,0
11/4/2024 0:01,11/5/2024 0:01,11/4/2024 0:01,11/4/2024 23:59,0.03574,0.036,0.035,0.035,70,Greed,11/4/2024,14,15,2,0,18
11/5/2024 0:01,11/6/2024 0:01,11/5/2024 0:01,11/5/2024 23:59,0.03535,0.036,0.035,0.035,70,Greed,11/5/2024,15,18,2,0,0
11/6/2024 0:01,11/7/2024 0:01,11/6/2024 0:01,11/6/2024 23:59,0.03492,0.036,0.035,0.036,77,Extreme Greed,11/6/2024,54,47,4,0,17
11/7/2024 0:01,11/8/2024 0:01,11/7/2024 0:01,11/7/2024 23:59,0.03601,0.038,0.036,0.038,75,Greed,11/7/2024,37,51,5,0,0
11/8/2024 0:01,11/9/2024 0:01,11/8/2024 0:01,11/8/2024 23:59,0.03817,0.039,0.038,0.039,75,Greed,11/8/2024,34,51,4,7,22
11/9/2024 0:01,11/10/2024 0:01,11/9/2024 0:01,11/9/2024 23:59,0.03872,0.041,0.039,0.041,78,Extreme Greed,11/9/2024,25,43,4,9,0
11/10/2024 0:01,11/11/2024 0:01,11/10/2024 0:01,11/10/2024 23:59,0.04077,0.041,0.039,0.04,76,Extreme Greed,11/10/2024,44,71,6,12,0
11/11/2024 0:01,11/12/2024 0:01,11/11/2024 0:01,11/11/2024 23:59,0.03961,0.04,0.038,0.038,80,Extreme Greed,11/11/2024,80,98,8,18,56
11/12/2024 0:01,11/13/2024 0:01,11/12/2024 0:01,11/12/2024 23:59,0.03803,0.039,0.037,0.037,84,Extreme Greed,11/12/2024,87,84,11,22,49
11/13/2024 0:01,11/14/2024 0:01,11/13/2024 0:01,11/13/2024 23:59,0.0369,0.037,0.035,0.035,88,Extreme Greed,11/13/2024,85,81,12,26,58
11/14/2024 0:01,11/15/2024 0:01,11/14/2024 0:01,11/14/2024 23:59,0.03526,0.036,0.035,0.035,80,Extreme Greed,11/14/2024,60,58,13,13,53
11/15/2024 0:01,11/16/2024 0:01,11/15/2024 0:02,11/15/2024 23:59,0.03503,0.035,0.034,0.034,86,Extreme Greed,11/15/2024,47,50,19,8,33
11/16/2024 0:01,11/17/2024 0:01,11/16/2024 0:01,11/16/2024 23:59,0.03393,0.035,0.034,0.035,90,Extreme Greed,11/16/2024,36,43,32,0,26
11/17/2024 0:01,11/18/2024 0:01,11/17/2024 0:02,11/17/2024 23:59,0.0346,0.035,0.034,0.034,83,Extreme Greed,11/17/2024,32,38,20,11,30
11/18/2024 0:01,11/19/2024 0:01,11/18/2024 0:01,11/18/2024 23:59,0.03421,0.036,0.034,0.035,90,Extreme Greed,11/18/2024,40,45,20,6,62
11/19/2024 0:01,11/20/2024 0:01,11/19/2024 0:01,11/19/2024 23:59,0.03551,0.036,0.033,0.034,83,Extreme Greed,11/19/2024,43,48,14,9,56
11/20/2024 0:01,11/21/2024 0:01,11/20/2024 0:01,11/20/2024 23:59,0.03366,0.034,0.032,0.033,82,Extreme Greed,11/20/2024,47,51,13,10,66
11/21/2024 0:01,11/22/2024 0:01,11/21/2024 0:04,11/21/2024 23:59,0.03257,0.035,0.032,0.034,94,Extreme Greed,11/21/2024,73,77,15,32,60
11/22/2024 0:01,11/23/2024 0:01,11/22/2024 0:02,11/22/2024 23:59,0.03415,0.035,0.033,0.034,93,Extreme Greed,11/22/2024,75,69,36,23,80
11/23/2024 0:01,11/24/2024 0:01,11/23/2024 0:02,11/23/2024 23:59,0.03364,0.035,0.034,0.035,80,Extreme Greed,11/23/2024,53,60,32,16,23
11/24/2024 0:01,11/25/2024 0:01,11/24/2024 0:01,11/24/2024 23:59,0.03476,0.035,0.034,0.034,82,Extreme Greed,11/24/2024,42,48,18,10,24
11/25/2024 0:01,11/26/2024 0:01,11/25/2024 0:05,11/25/2024 23:59,0.03426,0.037,0.034,0.037,79,Extreme Greed,11/25/2024,50,57,20,9,28
11/26/2024 0:01,11/27/2024 0:01,11/26/2024 0:01,11/26/2024 23:59,0.03671,0.037,0.035,0.036,75,Greed,11/26/2024,47,46,18,13,33
11/27/2024 0:01,11/28/2024 0:01,11/27/2024 0:01,11/27/2024 23:59,0.03611,0.038,0.036,0.038,77,Extreme Greed,11/27/2024,42,59,18,10,27
11/28/2024 0:01,11/29/2024 0:01,11/28/2024 0:01,11/28/2024 23:59,0.03812,0.038,0.037,0.037,78,Extreme Greed,11/28/2024,33,50,14,6,17
11/29/2024 0:01,11/30/2024 0:01,11/29/2024 0:01,11/29/2024 23:59,0.03741,0.038,0.037,0.037,84,Extreme Greed,11/29/2024,38,48,30,7,21
11/30/2024 0:01,12/1/2024 0:01,11/30/2024 0:01,11/30/2024 23:59,0.03686,0.039,0.037,0.038,81,Extreme Greed,11/30/2024,30,49,42,6,17
12/1/2024 0:01,12/2/2024 0:01,12/1/2024 0:01,12/1/2024 23:59,0.03842,0.039,0.038,0.038,80,Extreme Greed,12/1/2024,31,54,48,7,16
12/2/2024 0:01,12/3/2024 0:01,12/2/2024 0:01,12/2/2024 23:59,0.03814,0.039,0.038,0.038,76,Extreme Greed,12/2/2024,37,58,100,8,27
12/3/2024 0:01,12/4/2024 0:01,12/3/2024 0:01,12/3/2024 23:59,0.03801,0.038,0.037,0.038,78,Extreme Greed,12/3/2024,34,50,67,9,22
12/4/2024 0:01,12/5/2024 0:01,12/4/2024 0:01,12/4/2024 23:59,0.0377,0.04,0.038,0.039,84,Extreme Greed,12/4/2024,36,61,52,9,28
12/5/2024 0:01,12/6/2024 0:01,12/5/2024 0:01,12/5/2024 23:59,0.03893,0.04,0.037,0.039,72,Greed,12/5/2024,100,99,48,41,54
12/6/2024 0:01,12/7/2024 0:01,12/6/2024 0:01,12/6/2024 23:59,0.03905,0.041,0.039,0.04,75,Greed,12/6/2024,60,81,35,19,43
12/7/2024 0:01,12/8/2024 0:01,12/7/2024 0:01,12/7/2024 23:59,0.04009,0.04,0.04,0.04,79,Extreme Greed,12/7/2024,44,71,31,13,29
12/8/2024 0:01,12/9/2024 0:01,12/8/2024 0:02,12/8/2024 23:59,0.04004,0.04,0.04,0.04,78,Extreme Greed,12/8/2024,38,60,32,12,24
12/9/2024 0:01,12/10/2024 0:01,12/9/2024 0:01,12/9/2024 23:59,0.03959,0.04,0.038,0.038,78,Extreme Greed,12/9/2024,43,58,35,12,32
